comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Cataluña,Lleida,2021,Autopistas libres y autovías,13,13,Subtotal Cataluña,22,46,191,386
Cataluña,Lleida,2021,Carreteras convencionales,0,13,Subtotal Cataluña,15,46,166,386
Cataluña,Lleida,2022,Autopistas de peaje,0,2,Subtotal Cataluña,0,59,23,455
Cataluña,Lleida,2022,Autopistas libres y autovías,1,2,Subtotal Cataluña,37,59,244,455
Cataluña,Lleida,2022,Carreteras convencionales,1,2,Subtotal Cataluña,22,59,188,455
Cataluña,Tarragona,2008,Autopistas de peaje,6,27,Subtotal Cataluña,21,100,93,874
Cataluña,Tarragona,2008,Autopistas libres y autovías,2,27,Subtotal Cataluña,13,100,294,874
Cataluña,Tarragona,2008,Carreteras convencionales,19,27,Subtotal Cataluña,66,100,487,874
Cataluña,Tarragona,2009,Autopistas de peaje,6,25,Subtotal Cataluña,20,87,68,758
Cataluña,Tarragona,2009,Autopistas libres y autovías,3,25,Subtotal Cataluña,6,87,281,758
Cataluña,Tarragona,2009,Carreteras convencionales,16,25,Subtotal Cataluña,61,87,409,758
Cataluña,Tarragona,2010,Autopistas de peaje,8,33,Subtotal Cataluña,22,79,77,686
Cataluña,Tarragona,2010,Autopistas libres y autovías,1,33,Subtotal Cataluña,3,79,251,686
Cataluña,Tarragona,2010,Carreteras convencionales,24,33,Subtotal Cataluña,54,79,358,686
Cataluña,Tarragona,2011,Autopistas de peaje,4,28,Subtotal Cataluña,9,72,30,571
Cataluña,Tarragona,2011,Autopistas libres y autovías,2,28,Subtotal Cataluña,8,72,218,571
Cataluña,Tarragona,2011,Carreteras convencionales,22,28,Subtotal Cataluña,55,72,323,571
Cataluña,Tarragona,2012,Autopistas de peaje,6,11,Subtotal Cataluña,15,62,44,515
Cataluña,Tarragona,2012,Autopistas libres y autovías,0,11,Subtotal Cataluña,8,62,197,515
Cataluña,Tarragona,2012,Carreteras convencionales,5,11,Subtotal Cataluña,39,62,274,515
Cataluña,Tarragona,2013,Autopistas de peaje,6,17,Subtotal Cataluña,16,60,41,444
Cataluña,Tarragona,2013,Autopistas libres y autovías,2,17,Subtotal Cataluña,15,60,177,444
Cataluña,Tarragona,2013,Carreteras convencionales,9,17,Subtotal Cataluña,29,60,226,444
Cataluña,Tarragona,2014,Autopistas de peaje,4,16,Subtotal Cataluña,9,40,42,421
Cataluña,Tarragona,2014,Autopistas libres y autovías,1,16,Subtotal Cataluña,7,40,159,421
Cataluña,Tarragona,2014,Carreteras convencionales,11,16,Subtotal Cataluña,24,40,220,421
Cataluña,Tarragona,2015,Autopistas de peaje,4,31,Subtotal Cataluña,6,42,33,402
Cataluña,Tarragona,2015,Autopistas libres y autovías,3,31,Subtotal Cataluña,8,42,153,402
Cataluña,Tarragona,2015,Carreteras convencionales,24,31,Subtotal Cataluña,28,42,216,402
Cataluña,Tarragona,2016,Autopistas de peaje,16,28,Subtotal Cataluña,21,57,42,432
Cataluña,Tarragona,2016,Autopistas libres y autovías,1,28,Subtotal Cataluña,8,57,156,432
Cataluña,Tarragona,2016,Carreteras convencionales,11,28,Subtotal Cataluña,28,57,234,432
Cataluña,Tarragona,2017,Autopistas de peaje,1,8,Subtotal Cataluña,12,52,34,405
Cataluña,Tarragona,2017,Autopistas libres y autovías,1,8,Subtotal Cataluña,12,52,164,405
Cataluña,Tarragona,2017,Carreteras convencionales,6,8,Subtotal Cataluña,28,52,207,405
Cataluña,Tarragona,2018,Autopistas de peaje,3,28,Subtotal Cataluña,14,65,45,495
Cataluña,Tarragona,2018,Autopistas libres y autovías,8,28,Subtotal Cataluña,15,65,196,495
Cataluña,Tarragona,2018,Carreteras convencionales,17,28,Subtotal Cataluña,36,65,254,495
Cataluña,Tarragona,2019,Autopistas de peaje,7,18,Subtotal Cataluña,16,53,41,408
Cataluña,Tarragona,2019,Autopistas libres y autovías,1,18,Subtotal Cataluña,19,53,201,408
Cataluña,Tarragona,2019,Carreteras convencionales,10,18,Subtotal Cataluña,18,53,166,408
Cataluña,Tarragona,2020,Autopistas de peaje,1,12,Subtotal Cataluña,5,40,18,338
Cataluña,Tarragona,2020,Autopistas libres y autovías,5,12,Subtotal Cataluña,16,40,156,338
Cataluña,Tarragona,2020,Carreteras convencionales,6,12,Subtotal Cataluña,19,40,164,338
Cataluña,Tarragona,2021,Autopistas de peaje,0,8,Subtotal Cataluña,9,46,29,386
Cataluña,Tarragona,2021,Autopistas libres y autovías,4,8,Subtotal Cataluña,22,46,191,386
Cataluña,Tarragona,2021,Carreteras convencionales,4,8,Subtotal Cataluña,15,46,166,386
Cataluña,Tarragona,2022,Autopistas de peaje,0,18,Subtotal Cataluña,0,59,23,455
Cataluña,Tarragona,2022,Autopistas libres y autovías,11,18,Subtotal Cataluña,37,59,244,455
Cataluña,Tarragona,2022,Carreteras convencionales,7,18,Subtotal Cataluña,22,59,188,455
Ceuta,Ceuta,2008,Autopistas de peaje,,,Subtotal Ceuta,,,93,874
Ceuta,Ceuta,2008,Autopistas libres y autovías,,,Subtotal Ceuta,,,294,874
Ceuta,Ceuta,2008,Carreteras convencionales,,,Subtotal Ceuta,,,487,874
Ceuta,Ceuta,2009,Autopistas de peaje,,,Subtotal Ceuta,,,68,758
Ceuta,Ceuta,2009,Autopistas libres y autovías,,,Subtotal Ceuta,,,281,758
Ceuta,Ceuta,2009,Carreteras convencionales,,,Subtotal Ceuta,,,409,758
Ceuta,Ceuta,2010,Autopistas de peaje,,,Subtotal Ceuta,,,77,686
Ceuta,Ceuta,2010,Autopistas libres y autovías,,,Subtotal Ceuta,,,251,686
Ceuta,Ceuta,2010,Carreteras convencionales,,,Subtotal Ceuta,,,358,686
Ceuta,Ceuta,2011,Autopistas de peaje,,,Subtotal Ceuta,,,30,571
Ceuta,Ceuta,2011,Autopistas libres y autovías,,,Subtotal Ceuta,,,218,571
Ceuta,Ceuta,2011,Carreteras convencionales,,,Subtotal Ceuta,,,323,571
Ceuta,Ceuta,2012,Autopistas de peaje,,,Subtotal Ceuta,,,44,515
Ceuta,Ceuta,2012,Autopistas libres y autovías,,,Subtotal Ceuta,,,197,515
Ceuta,Ceuta,2012,Carreteras convencionales,,,Subtotal Ceuta,,,274,515
Ceuta,Ceuta,2013,Autopistas de peaje,,,Subtotal Ceuta,,,41,444
Ceuta,Ceuta,2013,Autopistas libres y autovías,,,Subtotal Ceuta,,,177,444
Ceuta,Ceuta,2013,Carreteras convencionales,,,Subtotal Ceuta,,,226,444
Ceuta,Ceuta,2014,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,42,421
Ceuta,Ceuta,2014,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,159,421
Ceuta,Ceuta,2014,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,220,421
Ceuta,Ceuta,2015,Autopistas de peaje,0,1,Subtotal Ceuta,0,1,33,402
Ceuta,Ceuta,2015,Autopistas libres y autovías,0,1,Subtotal Ceuta,0,1,153,402
Ceuta,Ceuta,2015,Carreteras convencionales,1,1,Subtotal Ceuta,1,1,216,402
Ceuta,Ceuta,2016,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,42,432
Ceuta,Ceuta,2016,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,156,432
Ceuta,Ceuta,2016,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,234,432
Ceuta,Ceuta,2017,Autopistas de peaje,0,1,Subtotal Ceuta,0,1,34,405
Ceuta,Ceuta,2017,Autopistas libres y autovías,0,1,Subtotal Ceuta,0,1,164,405
Ceuta,Ceuta,2017,Carreteras convencionales,1,1,Subtotal Ceuta,1,1,207,405
Ceuta,Ceuta,2018,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,45,495
Ceuta,Ceuta,2018,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,196,495
Ceuta,Ceuta,2018,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,254,495
Ceuta,Ceuta,2019,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,41,408
Ceuta,Ceuta,2019,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,201,408
Ceuta,Ceuta,2019,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,166,408
Ceuta,Ceuta,2020,Autopistas de peaje,0,1,Subtotal Ceuta,0,1,18,338
Ceuta,Ceuta,2020,Autopistas libres y autovías,0,1,Subtotal Ceuta,0,1,156,338
Ceuta,Ceuta,2020,Carreteras convencionales,1,1,Subtotal Ceuta,1,1,164,338
Ceuta,Ceuta,2021,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,29,386
Ceuta,Ceuta,2021,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,191,386
Ceuta,Ceuta,2021,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,166,386
Ceuta,Ceuta,2022,Autopistas de peaje,0,0,Subtotal Ceuta,0,0,23,455
Ceuta,Ceuta,2022,Autopistas libres y autovías,0,0,Subtotal Ceuta,0,0,244,455
Ceuta,Ceuta,2022,Carreteras convencionales,0,0,Subtotal Ceuta,0,0,188,455
Comunitat Valenciana,Alicante/Alacant,2008,Autopistas de peaje,6,42,Subtotal Comunitat Valenciana,27,105,93,874
Comunitat Valenciana,Alicante/Alacant,2008,Autopistas libres y autovías,11,42,Subtotal Comunitat Valenciana,26,105,294,874
Comunitat Valenciana,Alicante/Alacant,2008,Carreteras convencionales,25,42,Subtotal Comunitat Valenciana,52,105,487,874
Comunitat Valenciana,Alicante/Alacant,2009,Autopistas de peaje,2,22,Subtotal Comunitat Valenciana,15,101,68,758
Comunitat Valenciana,Alicante/Alacant,2009,Autopistas libres y autovías,10,22,Subtotal Comunitat Valenciana,44,101,281,758
Comunitat Valenciana,Alicante/Alacant,2009,Carreteras convencionales,10,22,Subtotal Comunitat Valenciana,42,101,409,758
Comunitat Valenciana,Alicante/Alacant,2010,Autopistas de peaje,3,29,Subtotal Comunitat Valenciana,11,74,77,686
Comunitat Valenciana,Alicante/Alacant,2010,Autopistas libres y autovías,11,29,Subtotal Comunitat Valenciana,26,74,251,686
Comunitat Valenciana,Alicante/Alacant,2010,Carreteras convencionales,15,29,Subtotal Comunitat Valenciana,37,74,358,686
Comunitat Valenciana,Alicante/Alacant,2011,Autopistas de peaje,0,23,Subtotal Comunitat Valenciana,6,79,30,571
Comunitat Valenciana,Alicante/Alacant,2011,Autopistas libres y autovías,10,23,Subtotal Comunitat Valenciana,36,79,218,571
Comunitat Valenciana,Alicante/Alacant,2011,Carreteras convencionales,13,23,Subtotal Comunitat Valenciana,37,79,323,571
Comunitat Valenciana,Alicante/Alacant,2012,Autopistas de peaje,0,19,Subtotal Comunitat Valenciana,2,60,44,515
Comunitat Valenciana,Alicante/Alacant,2012,Autopistas libres y autovías,5,19,Subtotal Comunitat Valenciana,26,60,197,515
Comunitat Valenciana,Alicante/Alacant,2012,Carreteras convencionales,14,19,Subtotal Comunitat Valenciana,32,60,274,515
Comunitat Valenciana,Alicante/Alacant,2013,Autopistas de peaje,3,20,Subtotal Comunitat Valenciana,9,55,41,444
Comunitat Valenciana,Alicante/Alacant,2013,Autopistas libres y autovías,7,20,Subtotal Comunitat Valenciana,23,55,177,444
Comunitat Valenciana,Alicante/Alacant,2013,Carreteras convencionales,10,20,Subtotal Comunitat Valenciana,23,55,226,444
Comunitat Valenciana,Alicante/Alacant,2014,Autopistas de peaje,2,26,Subtotal Comunitat Valenciana,9,68,42,421
Comunitat Valenciana,Alicante/Alacant,2014,Autopistas libres y autovías,13,26,Subtotal Comunitat Valenciana,29,68,159,421
Comunitat Valenciana,Alicante/Alacant,2014,Carreteras convencionales,11,26,Subtotal Comunitat Valenciana,30,68,220,421
Comunitat Valenciana,Alicante/Alacant,2015,Autopistas de peaje,2,17,Subtotal Comunitat Valenciana,6,44,33,402
Comunitat Valenciana,Alicante/Alacant,2015,Autopistas libres y autovías,8,17,Subtotal Comunitat Valenciana,23,44,153,402
Comunitat Valenciana,Alicante/Alacant,2015,Carreteras convencionales,7,17,Subtotal Comunitat Valenciana,15,44,216,402
Comunitat Valenciana,Alicante/Alacant,2016,Autopistas de peaje,0,21,Subtotal Comunitat Valenciana,11,62,42,432
Comunitat Valenciana,Alicante/Alacant,2016,Autopistas libres y autovías,10,21,Subtotal Comunitat Valenciana,24,62,156,432
Comunitat Valenciana,Alicante/Alacant,2016,Carreteras convencionales,11,21,Subtotal Comunitat Valenciana,27,62,234,432
Comunitat Valenciana,Alicante/Alacant,2017,Autopistas de peaje,2,18,Subtotal Comunitat Valenciana,8,57,34,405
Comunitat Valenciana,Alicante/Alacant,2017,Autopistas libres y autovías,5,18,Subtotal Comunitat Valenciana,17,57,164,405
Comunitat Valenciana,Alicante/Alacant,2017,Carreteras convencionales,11,18,Subtotal Comunitat Valenciana,32,57,207,405
Comunitat Valenciana,Alicante/Alacant,2018,Autopistas de peaje,5,25,Subtotal Comunitat Valenciana,11,76,45,495
Comunitat Valenciana,Alicante/Alacant,2018,Autopistas libres y autovías,9,25,Subtotal Comunitat Valenciana,30,76,196,495
Comunitat Valenciana,Alicante/Alacant,2018,Carreteras convencionales,11,25,Subtotal Comunitat Valenciana,35,76,254,495
Comunitat Valenciana,Alicante/Alacant,2019,Autopistas de peaje,6,23,Subtotal Comunitat Valenciana,8,54,41,408
Comunitat Valenciana,Alicante/Alacant,2019,Autopistas libres y autovías,8,23,Subtotal Comunitat Valenciana,25,54,201,408
Comunitat Valenciana,Alicante/Alacant,2019,Carreteras convencionales,9,23,Subtotal Comunitat Valenciana,21,54,166,408
Comunitat Valenciana,Alicante/Alacant,2020,Autopistas de peaje,0,20,Subtotal Comunitat Valenciana,0,42,18,338
Comunitat Valenciana,Alicante/Alacant,2020,Autopistas libres y autovías,12,20,Subtotal Comunitat Valenciana,26,42,156,338
Comunitat Valenciana,Alicante/Alacant,2020,Carreteras convencionales,8,20,Subtotal Comunitat Valenciana,16,42,164,338
Comunitat Valenciana,Alicante/Alacant,2021,Autopistas de peaje,3,17,Subtotal Comunitat Valenciana,3,42,29,386
Comunitat Valenciana,Alicante/Alacant,2021,Autopistas libres y autovías,6,17,Subtotal Comunitat Valenciana,20,42,191,386
Comunitat Valenciana,Alicante/Alacant,2021,Carreteras convencionales,8,17,Subtotal Comunitat Valenciana,19,42,166,386
Comunitat Valenciana,Alicante/Alacant,2022,Autopistas de peaje,0,19,Subtotal Comunitat Valenciana,0,56,23,455
Comunitat Valenciana,Alicante/Alacant,2022,Autopistas libres y autovías,11,19,Subtotal Comunitat Valenciana,36,56,244,455
Comunitat Valenciana,Alicante/Alacant,2022,Carreteras convencionales,8,19,Subtotal Comunitat Valenciana,20,56,188,455
Comunitat Valenciana,Castellón/Castelló,2008,Autopistas de peaje,16,35,Subtotal Comunitat Valenciana,27,105,93,874
Comunitat Valenciana,Castellón/Castelló,2008,Autopistas libres y autovías,2,35,Subtotal Comunitat Valenciana,26,105,294,874
Comunitat Valenciana,Castellón/Castelló,2008,Carreteras convencionales,17,35,Subtotal Comunitat Valenciana,52,105,487,874
Comunitat Valenciana,Castellón/Castelló,2009,Autopistas de peaje,8,45,Subtotal Comunitat Valenciana,15,101,68,758
Comunitat Valenciana,Castellón/Castelló,2009,Autopistas libres y autovías,11,45,Subtotal Comunitat Valenciana,44,101,281,758
Comunitat Valenciana,Castellón/Castelló,2009,Carreteras convencionales,26,45,Subtotal Comunitat Valenciana,42,101,409,758
Comunitat Valenciana,Castellón/Castelló,2010,Autopistas de peaje,7,16,Subtotal Comunitat Valenciana,11,74,77,686
Comunitat Valenciana,Castellón/Castelló,2010,Autopistas libres y autovías,0,16,Subtotal Comunitat Valenciana,26,74,251,686
Comunitat Valenciana,Castellón/Castelló,2010,Carreteras convencionales,9,16,Subtotal Comunitat Valenciana,37,74,358,686
Comunitat Valenciana,Castellón/Castelló,2011,Autopistas de peaje,2,18,Subtotal Comunitat Valenciana,6,79,30,571
Comunitat Valenciana,Castellón/Castelló,2011,Autopistas libres y autovías,3,18,Subtotal Comunitat Valenciana,36,79,218,571
Comunitat Valenciana,Castellón/Castelló,2011,Carreteras convencionales,13,18,Subtotal Comunitat Valenciana,37,79,323,571
Comunitat Valenciana,Castellón/Castelló,2012,Autopistas de peaje,1,10,Subtotal Comunitat Valenciana,2,60,44,515
Comunitat Valenciana,Castellón/Castelló,2012,Autopistas libres y autovías,1,10,Subtotal Comunitat Valenciana,26,60,197,515
Comunitat Valenciana,Castellón/Castelló,2012,Carreteras convencionales,8,10,Subtotal Comunitat Valenciana,32,60,274,515
Comunitat Valenciana,Castellón/Castelló,2013,Autopistas de peaje,1,10,Subtotal Comunitat Valenciana,9,55,41,444
Comunitat Valenciana,Castellón/Castelló,2013,Autopistas libres y autovías,0,10,Subtotal Comunitat Valenciana,23,55,177,444
Comunitat Valenciana,Castellón/Castelló,2013,Carreteras convencionales,9,10,Subtotal Comunitat Valenciana,23,55,226,444
Comunitat Valenciana,Castellón/Castelló,2014,Autopistas de peaje,3,16,Subtotal Comunitat Valenciana,9,68,42,421
Comunitat Valenciana,Castellón/Castelló,2014,Autopistas libres y autovías,2,16,Subtotal Comunitat Valenciana,29,68,159,421
Comunitat Valenciana,Castellón/Castelló,2014,Carreteras convencionales,11,16,Subtotal Comunitat Valenciana,30,68,220,421
Comunitat Valenciana,Castellón/Castelló,2015,Autopistas de peaje,3,8,Subtotal Comunitat Valenciana,6,44,33,402
Comunitat Valenciana,Castellón/Castelló,2015,Autopistas libres y autovías,2,8,Subtotal Comunitat Valenciana,23,44,153,402
Comunitat Valenciana,Castellón/Castelló,2015,Carreteras convencionales,3,8,Subtotal Comunitat Valenciana,15,44,216,402
Comunitat Valenciana,Castellón/Castelló,2016,Autopistas de peaje,8,21,Subtotal Comunitat Valenciana,11,62,42,432
Comunitat Valenciana,Castellón/Castelló,2016,Autopistas libres y autovías,3,21,Subtotal Comunitat Valenciana,24,62,156,432
Comunitat Valenciana,Castellón/Castelló,2016,Carreteras convencionales,10,21,Subtotal Comunitat Valenciana,27,62,234,432
Comunitat Valenciana,Castellón/Castelló,2017,Autopistas de peaje,1,14,Subtotal Comunitat Valenciana,8,57,34,405
Comunitat Valenciana,Castellón/Castelló,2017,Autopistas libres y autovías,2,14,Subtotal Comunitat Valenciana,17,57,164,405
Comunitat Valenciana,Castellón/Castelló,2017,Carreteras convencionales,11,14,Subtotal Comunitat Valenciana,32,57,207,405
Comunitat Valenciana,Castellón/Castelló,2018,Autopistas de peaje,5,19,Subtotal Comunitat Valenciana,11,76,45,495
Comunitat Valenciana,Castellón/Castelló,2018,Autopistas libres y autovías,2,19,Subtotal Comunitat Valenciana,30,76,196,495
Comunitat Valenciana,Castellón/Castelló,2018,Carreteras convencionales,12,19,Subtotal Comunitat Valenciana,35,76,254,495
Comunitat Valenciana,Castellón/Castelló,2019,Autopistas de peaje,2,11,Subtotal Comunitat Valenciana,8,54,41,408
Comunitat Valenciana,Castellón/Castelló,2019,Autopistas libres y autovías,1,11,Subtotal Comunitat Valenciana,25,54,201,408
Comunitat Valenciana,Castellón/Castelló,2019,Carreteras convencionales,8,11,Subtotal Comunitat Valenciana,21,54,166,408
Comunitat Valenciana,Castellón/Castelló,2020,Autopistas de peaje,0,5,Subtotal Comunitat Valenciana,0,42,18,338
Comunitat Valenciana,Castellón/Castelló,2020,Autopistas libres y autovías,2,5,Subtotal Comunitat Valenciana,26,42,156,338
Comunitat Valenciana,Castellón/Castelló,2020,Carreteras convencionales,3,5,Subtotal Comunitat Valenciana,16,42,164,338
Comunitat Valenciana,Castellón/Castelló,2021,Autopistas de peaje,0,9,Subtotal Comunitat Valenciana,3,42,29,386
Comunitat Valenciana,Castellón/Castelló,2021,Autopistas libres y autovías,2,9,Subtotal Comunitat Valenciana,20,42,191,386
Comunitat Valenciana,Castellón/Castelló,2021,Carreteras convencionales,7,9,Subtotal Comunitat Valenciana,19,42,166,386
Comunitat Valenciana,Castellón/Castelló,2022,Autopistas de peaje,0,13,Subtotal Comunitat Valenciana,0,56,23,455
Comunitat Valenciana,Castellón/Castelló,2022,Autopistas libres y autovías,3,13,Subtotal Comunitat Valenciana,36,56,244,455
Comunitat Valenciana,Castellón/Castelló,2022,Carreteras convencionales,10,13,Subtotal Comunitat Valenciana,20,56,188,455
Comunitat Valenciana,Valencia/Valéncia,2008,Autopistas de peaje,5,28,Subtotal Comunitat Valenciana,27,105,93,874
