year,comunidad,provincia,Carburante,cantidad,Textbox4,Textbox6,Textbox10
2019,Aragón,Huesca,Gas natural comprimido,,3,Total 2019,68
2019,Aragón,Huesca,Gas natural licuado,,2,Total 2019,40
2019,Aragón,Teruel,Gasolina 95 E5,,,Total 2019,
2019,Aragón,Teruel,Gasolina 95 E10,,,Total 2019,
2019,Aragón,Teruel,Gasolina 95 E5 Premium,,,Total 2019,
2019,Aragón,Teruel,Gasolina 95,2,9,Total 2019,514
2019,Aragón,Teruel,Gasolina 95 (G.protección),64,388,Total 2019,10.096
2019,Aragón,Teruel,Gasolina 98 E5,,,Total 2019,
2019,Aragón,Teruel,Gasolina 98 E10,,,Total 2019,
2019,Aragón,Teruel,Gasolina 98,37,214,Total 2019,6.296
2019,Aragón,Teruel,Gasóleo A habitual,85,444,Total 2019,10.824
2019,Aragón,Teruel,Gasóleo Premium,,,Total 2019,
2019,Aragón,Teruel,Nuevo gasóleo A,39,271,Total 2019,7.341
2019,Aragón,Teruel,Gasóleo B,81,264,Total 2019,3.029
2019,Aragón,Teruel,Gasóleo C,,3,Total 2019,37
2019,Aragón,Teruel,Biodiésel,,1,Total 2019,47
2019,Aragón,Teruel,Bioetanol,,,Total 2019,6
2019,Aragón,Teruel,Gases licuados del petróleo,2,15,Total 2019,657
2019,Aragón,Teruel,Gas natural comprimido,,3,Total 2019,68
2019,Aragón,Teruel,Gas natural licuado,,2,Total 2019,40
2019,Aragón,Zaragoza,Gasolina 95 E5,,,Total 2019,
2019,Aragón,Zaragoza,Gasolina 95 E10,,,Total 2019,
2019,Aragón,Zaragoza,Gasolina 95 E5 Premium,,,Total 2019,
2019,Aragón,Zaragoza,Gasolina 95,5,9,Total 2019,514
2019,Aragón,Zaragoza,Gasolina 95 (G.protección),218,388,Total 2019,10.096
2019,Aragón,Zaragoza,Gasolina 98 E5,,,Total 2019,
2019,Aragón,Zaragoza,Gasolina 98 E10,,,Total 2019,
2019,Aragón,Zaragoza,Gasolina 98,120,214,Total 2019,6.296
2019,Aragón,Zaragoza,Gasóleo A habitual,243,444,Total 2019,10.824
2019,Aragón,Zaragoza,Gasóleo Premium,,,Total 2019,
2019,Aragón,Zaragoza,Nuevo gasóleo A,152,271,Total 2019,7.341
2019,Aragón,Zaragoza,Gasóleo B,126,264,Total 2019,3.029
2019,Aragón,Zaragoza,Gasóleo C,2,3,Total 2019,37
2019,Aragón,Zaragoza,Biodiésel,1,1,Total 2019,47
2019,Aragón,Zaragoza,Bioetanol,,,Total 2019,6
2019,Aragón,Zaragoza,Gases licuados del petróleo,10,15,Total 2019,657
2019,Aragón,Zaragoza,Gas natural comprimido,3,3,Total 2019,68
2019,Aragón,Zaragoza,Gas natural licuado,2,2,Total 2019,40
2019,"Asturias, Principado de",Asturias,Gasolina 95 E5,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Gasolina 95 E10,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Gasolina 95 E5 Premium,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Gasolina 95,14,14,Total 2019,514
2019,"Asturias, Principado de",Asturias,Gasolina 95 (G.protección),198,198,Total 2019,10.096
2019,"Asturias, Principado de",Asturias,Gasolina 98 E5,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Gasolina 98 E10,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Gasolina 98,137,137,Total 2019,6.296
2019,"Asturias, Principado de",Asturias,Gasóleo A habitual,215,215,Total 2019,10.824
2019,"Asturias, Principado de",Asturias,Gasóleo Premium,,,Total 2019,
2019,"Asturias, Principado de",Asturias,Nuevo gasóleo A,165,165,Total 2019,7.341
2019,"Asturias, Principado de",Asturias,Gasóleo B,64,64,Total 2019,3.029
2019,"Asturias, Principado de",Asturias,Gasóleo C,1,1,Total 2019,37
2019,"Asturias, Principado de",Asturias,Biodiésel,,,Total 2019,47
2019,"Asturias, Principado de",Asturias,Bioetanol,1,1,Total 2019,6
2019,"Asturias, Principado de",Asturias,Gases licuados del petróleo,13,13,Total 2019,657
2019,"Asturias, Principado de",Asturias,Gas natural comprimido,2,2,Total 2019,68
2019,"Asturias, Principado de",Asturias,Gas natural licuado,1,1,Total 2019,40
2019,"Balears, Illes","Balears, Illes",Gasolina 95 E5,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Gasolina 95 E10,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Gasolina 95 E5 Premium,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Gasolina 95,22,22,Total 2019,514
2019,"Balears, Illes","Balears, Illes",Gasolina 95 (G.protección),194,194,Total 2019,10.096
2019,"Balears, Illes","Balears, Illes",Gasolina 98 E5,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Gasolina 98 E10,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Gasolina 98,130,130,Total 2019,6.296
2019,"Balears, Illes","Balears, Illes",Gasóleo A habitual,194,194,Total 2019,10.824
2019,"Balears, Illes","Balears, Illes",Gasóleo Premium,,,Total 2019,
2019,"Balears, Illes","Balears, Illes",Nuevo gasóleo A,151,151,Total 2019,7.341
2019,"Balears, Illes","Balears, Illes",Gasóleo B,37,37,Total 2019,3.029
2019,"Balears, Illes","Balears, Illes",Gasóleo C,1,1,Total 2019,37
2019,"Balears, Illes","Balears, Illes",Biodiésel,,,Total 2019,47
2019,"Balears, Illes","Balears, Illes",Bioetanol,,,Total 2019,6
2019,"Balears, Illes","Balears, Illes",Gases licuados del petróleo,19,19,Total 2019,657
2019,"Balears, Illes","Balears, Illes",Gas natural comprimido,,,Total 2019,68
2019,"Balears, Illes","Balears, Illes",Gas natural licuado,,,Total 2019,40
2019,Canarias,"Palmas, Las",Gasolina 95 E5,,,Total 2019,
2019,Canarias,"Palmas, Las",Gasolina 95 E10,,,Total 2019,
2019,Canarias,"Palmas, Las",Gasolina 95 E5 Premium,,,Total 2019,
2019,Canarias,"Palmas, Las",Gasolina 95,2,4,Total 2019,514
2019,Canarias,"Palmas, Las",Gasolina 95 (G.protección),229,455,Total 2019,10.096
2019,Canarias,"Palmas, Las",Gasolina 98 E5,,,Total 2019,
2019,Canarias,"Palmas, Las",Gasolina 98 E10,,,Total 2019,
2019,Canarias,"Palmas, Las",Gasolina 98,222,443,Total 2019,6.296
2019,Canarias,"Palmas, Las",Gasóleo A habitual,229,456,Total 2019,10.824
2019,Canarias,"Palmas, Las",Gasóleo Premium,,,Total 2019,
2019,Canarias,"Palmas, Las",Nuevo gasóleo A,188,341,Total 2019,7.341
2019,Canarias,"Palmas, Las",Gasóleo B,,,Total 2019,3.029
2019,Canarias,"Palmas, Las",Gasóleo C,,,Total 2019,37
2019,Canarias,"Palmas, Las",Biodiésel,,,Total 2019,47
2019,Canarias,"Palmas, Las",Bioetanol,,,Total 2019,6
2019,Canarias,"Palmas, Las",Gases licuados del petróleo,16,23,Total 2019,657
2019,Canarias,"Palmas, Las",Gas natural comprimido,,,Total 2019,68
2019,Canarias,"Palmas, Las",Gas natural licuado,,,Total 2019,40
2019,Canarias,Santa Cruz de Tenerife,Gasolina 95 E5,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Gasolina 95 E10,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Gasolina 95 E5 Premium,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Gasolina 95,2,4,Total 2019,514
2019,Canarias,Santa Cruz de Tenerife,Gasolina 95 (G.protección),226,455,Total 2019,10.096
2019,Canarias,Santa Cruz de Tenerife,Gasolina 98 E5,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Gasolina 98 E10,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Gasolina 98,221,443,Total 2019,6.296
2019,Canarias,Santa Cruz de Tenerife,Gasóleo A habitual,227,456,Total 2019,10.824
2019,Canarias,Santa Cruz de Tenerife,Gasóleo Premium,,,Total 2019,
2019,Canarias,Santa Cruz de Tenerife,Nuevo gasóleo A,153,341,Total 2019,7.341
2019,Canarias,Santa Cruz de Tenerife,Gasóleo B,,,Total 2019,3.029
2019,Canarias,Santa Cruz de Tenerife,Gasóleo C,,,Total 2019,37
2019,Canarias,Santa Cruz de Tenerife,Biodiésel,,,Total 2019,47
2019,Canarias,Santa Cruz de Tenerife,Bioetanol,,,Total 2019,6
2019,Canarias,Santa Cruz de Tenerife,Gases licuados del petróleo,7,23,Total 2019,657
2019,Canarias,Santa Cruz de Tenerife,Gas natural comprimido,,,Total 2019,68
2019,Canarias,Santa Cruz de Tenerife,Gas natural licuado,,,Total 2019,40
2019,Cantabria,Cantabria,Gasolina 95 E5,,,Total 2019,
2019,Cantabria,Cantabria,Gasolina 95 E10,,,Total 2019,
2019,Cantabria,Cantabria,Gasolina 95 E5 Premium,,,Total 2019,
2019,Cantabria,Cantabria,Gasolina 95,2,2,Total 2019,514
2019,Cantabria,Cantabria,Gasolina 95 (G.protección),140,140,Total 2019,10.096
2019,Cantabria,Cantabria,Gasolina 98 E5,,,Total 2019,
2019,Cantabria,Cantabria,Gasolina 98 E10,,,Total 2019,
2019,Cantabria,Cantabria,Gasolina 98,101,101,Total 2019,6.296
2019,Cantabria,Cantabria,Gasóleo A habitual,142,142,Total 2019,10.824
2019,Cantabria,Cantabria,Gasóleo Premium,,,Total 2019,
2019,Cantabria,Cantabria,Nuevo gasóleo A,107,107,Total 2019,7.341
2019,Cantabria,Cantabria,Gasóleo B,32,32,Total 2019,3.029
2019,Cantabria,Cantabria,Gasóleo C,,,Total 2019,37
2019,Cantabria,Cantabria,Biodiésel,3,3,Total 2019,47
2019,Cantabria,Cantabria,Bioetanol,,,Total 2019,6
2019,Cantabria,Cantabria,Gases licuados del petróleo,20,20,Total 2019,657
2019,Cantabria,Cantabria,Gas natural comprimido,,,Total 2019,68
2019,Cantabria,Cantabria,Gas natural licuado,,,Total 2019,40
2019,Castilla - La Mancha,Albacete,Gasolina 95 E5,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Gasolina 95 E10,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Gasolina 95,4,30,Total 2019,514
2019,Castilla - La Mancha,Albacete,Gasolina 95 (G.protección),138,755,Total 2019,10.096
2019,Castilla - La Mancha,Albacete,Gasolina 98 E5,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Gasolina 98 E10,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Gasolina 98,87,438,Total 2019,6.296
2019,Castilla - La Mancha,Albacete,Gasóleo A habitual,160,924,Total 2019,10.824
2019,Castilla - La Mancha,Albacete,Gasóleo Premium,,,Total 2019,
2019,Castilla - La Mancha,Albacete,Nuevo gasóleo A,96,523,Total 2019,7.341
2019,Castilla - La Mancha,Albacete,Gasóleo B,60,412,Total 2019,3.029
2019,Castilla - La Mancha,Albacete,Gasóleo C,,2,Total 2019,37
2019,Castilla - La Mancha,Albacete,Biodiésel,,,Total 2019,47
2019,Castilla - La Mancha,Albacete,Bioetanol,,,Total 2019,6
2019,Castilla - La Mancha,Albacete,Gases licuados del petróleo,7,43,Total 2019,657
2019,Castilla - La Mancha,Albacete,Gas natural comprimido,1,8,Total 2019,68
2019,Castilla - La Mancha,Albacete,Gas natural licuado,1,5,Total 2019,40
2019,Castilla - La Mancha,Ciudad Real,Gasolina 95 E5,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Gasolina 95 E10,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Gasolina 95,5,30,Total 2019,514
2019,Castilla - La Mancha,Ciudad Real,Gasolina 95 (G.protección),183,755,Total 2019,10.096
2019,Castilla - La Mancha,Ciudad Real,Gasolina 98 E5,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Gasolina 98 E10,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Gasolina 98,96,438,Total 2019,6.296
2019,Castilla - La Mancha,Ciudad Real,Gasóleo A habitual,219,924,Total 2019,10.824
2019,Castilla - La Mancha,Ciudad Real,Gasóleo Premium,,,Total 2019,
2019,Castilla - La Mancha,Ciudad Real,Nuevo gasóleo A,118,523,Total 2019,7.341
2019,Castilla - La Mancha,Ciudad Real,Gasóleo B,109,412,Total 2019,3.029
2019,Castilla - La Mancha,Ciudad Real,Gasóleo C,2,2,Total 2019,37
2019,Castilla - La Mancha,Ciudad Real,Biodiésel,,,Total 2019,47
2019,Castilla - La Mancha,Ciudad Real,Bioetanol,,,Total 2019,6
2019,Castilla - La Mancha,Ciudad Real,Gases licuados del petróleo,9,43,Total 2019,657
2019,Castilla - La Mancha,Ciudad Real,Gas natural comprimido,1,8,Total 2019,68
2019,Castilla - La Mancha,Ciudad Real,Gas natural licuado,,5,Total 2019,40
2019,Castilla - La Mancha,Cuenca,Gasolina 95 E5,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Gasolina 95 E10,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Gasolina 95,7,30,Total 2019,514
2019,Castilla - La Mancha,Cuenca,Gasolina 95 (G.protección),106,755,Total 2019,10.096
2019,Castilla - La Mancha,Cuenca,Gasolina 98 E5,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Gasolina 98 E10,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Gasolina 98,49,438,Total 2019,6.296
2019,Castilla - La Mancha,Cuenca,Gasóleo A habitual,154,924,Total 2019,10.824
2019,Castilla - La Mancha,Cuenca,Gasóleo Premium,,,Total 2019,
2019,Castilla - La Mancha,Cuenca,Nuevo gasóleo A,71,523,Total 2019,7.341
2019,Castilla - La Mancha,Cuenca,Gasóleo B,89,412,Total 2019,3.029
2019,Castilla - La Mancha,Cuenca,Gasóleo C,,2,Total 2019,37
2019,Castilla - La Mancha,Cuenca,Biodiésel,,,Total 2019,47
2019,Castilla - La Mancha,Cuenca,Bioetanol,,,Total 2019,6
2019,Castilla - La Mancha,Cuenca,Gases licuados del petróleo,5,43,Total 2019,657
2019,Castilla - La Mancha,Cuenca,Gas natural comprimido,1,8,Total 2019,68
2019,Castilla - La Mancha,Cuenca,Gas natural licuado,1,5,Total 2019,40
2019,Castilla - La Mancha,Guadalajara,Gasolina 95 E5,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Gasolina 95 E10,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Gasolina 95,8,30,Total 2019,514
2019,Castilla - La Mancha,Guadalajara,Gasolina 95 (G.protección),86,755,Total 2019,10.096
2019,Castilla - La Mancha,Guadalajara,Gasolina 98 E5,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Gasolina 98 E10,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Gasolina 98,55,438,Total 2019,6.296
2019,Castilla - La Mancha,Guadalajara,Gasóleo A habitual,89,924,Total 2019,10.824
2019,Castilla - La Mancha,Guadalajara,Gasóleo Premium,,,Total 2019,
2019,Castilla - La Mancha,Guadalajara,Nuevo gasóleo A,71,523,Total 2019,7.341
2019,Castilla - La Mancha,Guadalajara,Gasóleo B,18,412,Total 2019,3.029
2019,Castilla - La Mancha,Guadalajara,Gasóleo C,,2,Total 2019,37
2019,Castilla - La Mancha,Guadalajara,Biodiésel,,,Total 2019,47
2019,Castilla - La Mancha,Guadalajara,Bioetanol,,,Total 2019,6
2019,Castilla - La Mancha,Guadalajara,Gases licuados del petróleo,5,43,Total 2019,657
2019,Castilla - La Mancha,Guadalajara,Gas natural comprimido,3,8,Total 2019,68
2019,Castilla - La Mancha,Guadalajara,Gas natural licuado,2,5,Total 2019,40
2019,Castilla - La Mancha,Toledo,Gasolina 95 E5,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Gasolina 95 E10,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Gasolina 95,6,30,Total 2019,514
2019,Castilla - La Mancha,Toledo,Gasolina 95 (G.protección),242,755,Total 2019,10.096
2019,Castilla - La Mancha,Toledo,Gasolina 98 E5,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Gasolina 98 E10,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Gasolina 98,151,438,Total 2019,6.296
2019,Castilla - La Mancha,Toledo,Gasóleo A habitual,302,924,Total 2019,10.824
2019,Castilla - La Mancha,Toledo,Gasóleo Premium,,,Total 2019,
2019,Castilla - La Mancha,Toledo,Nuevo gasóleo A,167,523,Total 2019,7.341
2019,Castilla - La Mancha,Toledo,Gasóleo B,136,412,Total 2019,3.029
2019,Castilla - La Mancha,Toledo,Gasóleo C,,2,Total 2019,37
2019,Castilla - La Mancha,Toledo,Biodiésel,,,Total 2019,47
2019,Castilla - La Mancha,Toledo,Bioetanol,,,Total 2019,6
2019,Castilla - La Mancha,Toledo,Gases licuados del petróleo,17,43,Total 2019,657
2019,Castilla - La Mancha,Toledo,Gas natural comprimido,2,8,Total 2019,68
2019,Castilla - La Mancha,Toledo,Gas natural licuado,1,5,Total 2019,40
2019,Castilla y León,Ávila,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Ávila,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Ávila,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,Ávila,Gasolina 95,3,31,Total 2019,514
2019,Castilla y León,Ávila,Gasolina 95 (G.protección),64,819,Total 2019,10.096
2019,Castilla y León,Ávila,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,Ávila,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,Ávila,Gasolina 98,41,516,Total 2019,6.296
2019,Castilla y León,Ávila,Gasóleo A habitual,66,866,Total 2019,10.824
2019,Castilla y León,Ávila,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,Ávila,Nuevo gasóleo A,52,642,Total 2019,7.341
2019,Castilla y León,Ávila,Gasóleo B,20,229,Total 2019,3.029
2019,Castilla y León,Ávila,Gasóleo C,1,3,Total 2019,37
2019,Castilla y León,Ávila,Biodiésel,1,2,Total 2019,47
2019,Castilla y León,Ávila,Bioetanol,,,Total 2019,6
2019,Castilla y León,Ávila,Gases licuados del petróleo,3,46,Total 2019,657
2019,Castilla y León,Ávila,Gas natural comprimido,,2,Total 2019,68
2019,Castilla y León,Ávila,Gas natural licuado,,3,Total 2019,40
2019,Castilla y León,Burgos,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Burgos,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Burgos,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,Burgos,Gasolina 95,5,31,Total 2019,514
2019,Castilla y León,Burgos,Gasolina 95 (G.protección),127,819,Total 2019,10.096
2019,Castilla y León,Burgos,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,Burgos,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,Burgos,Gasolina 98,76,516,Total 2019,6.296
2019,Castilla y León,Burgos,Gasóleo A habitual,136,866,Total 2019,10.824
2019,Castilla y León,Burgos,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,Burgos,Nuevo gasóleo A,95,642,Total 2019,7.341
2019,Castilla y León,Burgos,Gasóleo B,40,229,Total 2019,3.029
2019,Castilla y León,Burgos,Gasóleo C,,3,Total 2019,37
2019,Castilla y León,Burgos,Biodiésel,,2,Total 2019,47
2019,Castilla y León,Burgos,Bioetanol,,,Total 2019,6
2019,Castilla y León,Burgos,Gases licuados del petróleo,9,46,Total 2019,657
2019,Castilla y León,Burgos,Gas natural comprimido,1,2,Total 2019,68
2019,Castilla y León,Burgos,Gas natural licuado,2,3,Total 2019,40
2019,Castilla y León,León,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,León,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,León,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,León,Gasolina 95,8,31,Total 2019,514
2019,Castilla y León,León,Gasolina 95 (G.protección),156,819,Total 2019,10.096
2019,Castilla y León,León,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,León,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,León,Gasolina 98,105,516,Total 2019,6.296
2019,Castilla y León,León,Gasóleo A habitual,164,866,Total 2019,10.824
2019,Castilla y León,León,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,León,Nuevo gasóleo A,130,642,Total 2019,7.341
2019,Castilla y León,León,Gasóleo B,32,229,Total 2019,3.029
2019,Castilla y León,León,Gasóleo C,,3,Total 2019,37
2019,Castilla y León,León,Biodiésel,,2,Total 2019,47
2019,Castilla y León,León,Bioetanol,,,Total 2019,6
2019,Castilla y León,León,Gases licuados del petróleo,6,46,Total 2019,657
2019,Castilla y León,León,Gas natural comprimido,,2,Total 2019,68
2019,Castilla y León,León,Gas natural licuado,,3,Total 2019,40
2019,Castilla y León,Palencia,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Palencia,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Palencia,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,Palencia,Gasolina 95,1,31,Total 2019,514
2019,Castilla y León,Palencia,Gasolina 95 (G.protección),65,819,Total 2019,10.096
2019,Castilla y León,Palencia,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,Palencia,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,Palencia,Gasolina 98,42,516,Total 2019,6.296
2019,Castilla y León,Palencia,Gasóleo A habitual,67,866,Total 2019,10.824
2019,Castilla y León,Palencia,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,Palencia,Nuevo gasóleo A,50,642,Total 2019,7.341
2019,Castilla y León,Palencia,Gasóleo B,19,229,Total 2019,3.029
2019,Castilla y León,Palencia,Gasóleo C,,3,Total 2019,37
2019,Castilla y León,Palencia,Biodiésel,1,2,Total 2019,47
2019,Castilla y León,Palencia,Bioetanol,,,Total 2019,6
2019,Castilla y León,Palencia,Gases licuados del petróleo,4,46,Total 2019,657
2019,Castilla y León,Palencia,Gas natural comprimido,,2,Total 2019,68
2019,Castilla y León,Palencia,Gas natural licuado,,3,Total 2019,40
2019,Castilla y León,Salamanca,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Salamanca,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Salamanca,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,Salamanca,Gasolina 95,2,31,Total 2019,514
2019,Castilla y León,Salamanca,Gasolina 95 (G.protección),95,819,Total 2019,10.096
2019,Castilla y León,Salamanca,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,Salamanca,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,Salamanca,Gasolina 98,62,516,Total 2019,6.296
2019,Castilla y León,Salamanca,Gasóleo A habitual,103,866,Total 2019,10.824
2019,Castilla y León,Salamanca,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,Salamanca,Nuevo gasóleo A,72,642,Total 2019,7.341
2019,Castilla y León,Salamanca,Gasóleo B,25,229,Total 2019,3.029
2019,Castilla y León,Salamanca,Gasóleo C,,3,Total 2019,37
2019,Castilla y León,Salamanca,Biodiésel,,2,Total 2019,47
2019,Castilla y León,Salamanca,Bioetanol,,,Total 2019,6
2019,Castilla y León,Salamanca,Gases licuados del petróleo,5,46,Total 2019,657
2019,Castilla y León,Salamanca,Gas natural comprimido,1,2,Total 2019,68
2019,Castilla y León,Salamanca,Gas natural licuado,,3,Total 2019,40
2019,Castilla y León,Segovia,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Segovia,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Segovia,Gasolina 95 E5 Premium,,,Total 2019,
2019,Castilla y León,Segovia,Gasolina 95,3,31,Total 2019,514
2019,Castilla y León,Segovia,Gasolina 95 (G.protección),71,819,Total 2019,10.096
2019,Castilla y León,Segovia,Gasolina 98 E5,,,Total 2019,
2019,Castilla y León,Segovia,Gasolina 98 E10,,,Total 2019,
2019,Castilla y León,Segovia,Gasolina 98,42,516,Total 2019,6.296
2019,Castilla y León,Segovia,Gasóleo A habitual,72,866,Total 2019,10.824
2019,Castilla y León,Segovia,Gasóleo Premium,,,Total 2019,
2019,Castilla y León,Segovia,Nuevo gasóleo A,55,642,Total 2019,7.341
2019,Castilla y León,Segovia,Gasóleo B,22,229,Total 2019,3.029
2019,Castilla y León,Segovia,Gasóleo C,,3,Total 2019,37
2019,Castilla y León,Segovia,Biodiésel,,2,Total 2019,47
2019,Castilla y León,Segovia,Bioetanol,,,Total 2019,6
2019,Castilla y León,Segovia,Gases licuados del petróleo,4,46,Total 2019,657
2019,Castilla y León,Segovia,Gas natural comprimido,,2,Total 2019,68
2019,Castilla y León,Segovia,Gas natural licuado,,3,Total 2019,40
2019,Castilla y León,Soria,Gasolina 95 E5,,,Total 2019,
2019,Castilla y León,Soria,Gasolina 95 E10,,,Total 2019,
2019,Castilla y León,Soria,Gasolina 95 E5 Premium,,,Total 2019,
