comunidad,provincia,year,tipo_via,valor,Textbox80,Textbox60,Textbox61,Textbox81,Textbox64,Textbox82
Comunitat Valenciana,Castellón/Castelló,2006,Autopistas de peaje,124,358,Subtotal Comunitat Valenciana,333,2.311,1.670,16.429
Comunitat Valenciana,Castellón/Castelló,2006,Autopistas libres y autovías,34,358,Subtotal Comunitat Valenciana,996,2.311,7.694,16.429
Comunitat Valenciana,Castellón/Castelló,2006,Carreteras convencionales,200,358,Subtotal Comunitat Valenciana,982,2.311,7.065,16.429
Comunitat Valenciana,Castellón/Castelló,2007,Autopistas de peaje,93,364,Subtotal Comunitat Valenciana,263,2.323,1.710,17.696
Comunitat Valenciana,Castellón/Castelló,2007,Autopistas libres y autovías,40,364,Subtotal Comunitat Valenciana,1.102,2.323,8.442,17.696
Comunitat Valenciana,Castellón/Castelló,2007,Carreteras convencionales,231,364,Subtotal Comunitat Valenciana,958,2.323,7.544,17.696
Comunitat Valenciana,Castellón/Castelló,2008,Autopistas de peaje,92,284,Subtotal Comunitat Valenciana,272,1.835,1.669,15.353
Comunitat Valenciana,Castellón/Castelló,2008,Autopistas libres y autovías,35,284,Subtotal Comunitat Valenciana,840,1.835,7.536,15.353
Comunitat Valenciana,Castellón/Castelló,2008,Carreteras convencionales,157,284,Subtotal Comunitat Valenciana,723,1.835,6.148,15.353
Comunitat Valenciana,Castellón/Castelló,2009,Autopistas de peaje,92,269,Subtotal Comunitat Valenciana,223,1.424,1.493,13.968
Comunitat Valenciana,Castellón/Castelló,2009,Autopistas libres y autovías,32,269,Subtotal Comunitat Valenciana,630,1.424,7.151,13.968
Comunitat Valenciana,Castellón/Castelló,2009,Carreteras convencionales,145,269,Subtotal Comunitat Valenciana,571,1.424,5.324,13.968
Comunitat Valenciana,Castellón/Castelló,2010,Autopistas de peaje,71,231,Subtotal Comunitat Valenciana,175,1.387,1.400,13.307
Comunitat Valenciana,Castellón/Castelló,2010,Autopistas libres y autovías,34,231,Subtotal Comunitat Valenciana,661,1.387,7.081,13.307
Comunitat Valenciana,Castellón/Castelló,2010,Carreteras convencionales,126,231,Subtotal Comunitat Valenciana,551,1.387,4.826,13.307
Comunitat Valenciana,Castellón/Castelló,2011,Autopistas de peaje,47,189,Subtotal Comunitat Valenciana,167,1.198,1.213,11.979
Comunitat Valenciana,Castellón/Castelló,2011,Autopistas libres y autovías,30,189,Subtotal Comunitat Valenciana,542,1.198,6.198,11.979
Comunitat Valenciana,Castellón/Castelló,2011,Carreteras convencionales,112,189,Subtotal Comunitat Valenciana,489,1.198,4.568,11.979
Comunitat Valenciana,Castellón/Castelló,2012,Autopistas de peaje,42,186,Subtotal Comunitat Valenciana,143,1.254,1.203,11.659
Comunitat Valenciana,Castellón/Castelló,2012,Autopistas libres y autovías,30,186,Subtotal Comunitat Valenciana,578,1.254,5.983,11.659
Comunitat Valenciana,Castellón/Castelló,2012,Carreteras convencionales,114,186,Subtotal Comunitat Valenciana,533,1.254,4.473,11.659
Comunitat Valenciana,Castellón/Castelló,2013,Autopistas de peaje,35,183,Subtotal Comunitat Valenciana,162,1.417,1.224,11.245
Comunitat Valenciana,Castellón/Castelló,2013,Autopistas libres y autovías,34,183,Subtotal Comunitat Valenciana,673,1.417,5.912,11.245
Comunitat Valenciana,Castellón/Castelló,2013,Carreteras convencionales,114,183,Subtotal Comunitat Valenciana,582,1.417,4.109,11.245
Comunitat Valenciana,Castellón/Castelló,2014,Autopistas de peaje,35,172,Subtotal Comunitat Valenciana,133,1.325,957,10.973
Comunitat Valenciana,Castellón/Castelló,2014,Autopistas libres y autovías,30,172,Subtotal Comunitat Valenciana,656,1.325,5.865,10.973
Comunitat Valenciana,Castellón/Castelló,2014,Carreteras convencionales,107,172,Subtotal Comunitat Valenciana,536,1.325,4.151,10.973
Comunitat Valenciana,Castellón/Castelló,2015,Autopistas de peaje,33,158,Subtotal Comunitat Valenciana,99,1.310,896,10.750
Comunitat Valenciana,Castellón/Castelló,2015,Autopistas libres y autovías,21,158,Subtotal Comunitat Valenciana,695,1.310,5.825,10.750
Comunitat Valenciana,Castellón/Castelló,2015,Carreteras convencionales,104,158,Subtotal Comunitat Valenciana,516,1.310,4.029,10.750
Comunitat Valenciana,Castellón/Castelló,2016,Autopistas de peaje,32,179,Subtotal Comunitat Valenciana,82,1.415,867,11.354
Comunitat Valenciana,Castellón/Castelló,2016,Autopistas libres y autovías,34,179,Subtotal Comunitat Valenciana,762,1.415,6.482,11.354
Comunitat Valenciana,Castellón/Castelló,2016,Carreteras convencionales,113,179,Subtotal Comunitat Valenciana,571,1.415,4.005,11.354
